,Unnamed: 0_x_x,AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,DRONE,NO_DRONE,SUSPECTED_DRONE,AlviraTracksTrack_Score,AlviraTracksTrack_Reflection,LABEL,datetime(utc),Unnamed: 0_y_x,Unnamed: 0.1_x,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,total in seconds,channels,ArcusPotentialDronPlot_id,ArcusPotentialDronPlot_rcs,ArcusPotentiaDronPlotPlotPosition_altitude,ArcusPotentialDronPlotsPlotPosition_latitude,ArcusPotentialDronPlotsPlotPosition_longitude,ArcusTracksTrack_id,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Altitude,ArcusTracksTrackVelocity_Azimuth,ArcusTracksTrackVelocity_Elevation,ArcusTracksTrackVelocity_Speed,ArcusTracksTrack_Reflection,ArcusTracksTrack_Score,ArcusSystemStatusSensorPosition_Latitude,ArcusSystemStatusSensorPosition_Longitude,ArcusSystemStatusSensorPosition_Altitude,ArcusSystemStatusSensorStatusOrientetation_Azimuth,ArcusSystemStatusSensorStatusOrientetation_Elevation,ArcusSystemStatusSensorStatusBlankSector_Angle,ArcusSystemStatusSensorStatusBlankSector_Span,ArcusSystemStatusSensorStatusProcessing_Sensitivity,Arcus_OperationalState_NaN,Arcus_OperationalState_Idle,Arcus_OperationalState_Operational,Arcus_Classification_NaN,Arcus_Classification_UNKNOWN,Arcus_Classification_VEHICLE,Arcus_Classification_OTHER,Arcus_Classification_DRONE,Arcus_Classification_SUSPECTED_DRONE,Arcus_Classification_HELICOPTER,Arcus_Alarm_NaN,Arcus_Alarm_FALSE,Arcus_Alarm_TRUE,Unnamed: 0_x_y,total in seconds_x,Diana_time,DianaSensorPosition_latitude_deg,DianaSensorPosition_longitude_deg,DianaSensorPosition_altitude_m,DianaTargets_band,DianaTarget_ID,DianaTargetsTargetSignal_snr_dB,DianaTargetsTargetSignal_bearing_deg,DianaTargetsTargetSignal_range_m,DianaTargetsTargetClassification_score,channels_x,DianaTarget_Aircraft,DianaTarget_Controller,DianaTarget_None,DianaClasssification_Unknown,DianaClasssification_DJI-MAVIC-PRO-PLATINUM,DianaClasssification_Wifi-Bluetooth,DianaClasssification_DJI-MAVIC-2-PRO,DianaClasssification_DJI-Phantom-4F,DianaClasssification_Parrot-ANAFI,DianaClasssification_DJI-Phantom-4E,DianaClasssification_SPEKTRUM-DX5e,DianaClasssification_SYMA-X8HW,DianaClasssification_DJI-MAVIC-AIR,DianaClasssification_None,DianaClasssification_VISUO-Zen,Unnamed: 0_y_y,total in seconds_y,channels_y,VenusTriggerVenusName_isThreat,VenusTriggerLinkType_Uplink,VenusTrigger_RadioId,VenusTrigger_Frequency,VenusTrigger_OnAirStartTime,VenusTrigger_StopTime,VenusTrigger_Azimuth,VenusTrigger_Deviation,DJI OcuSync,DJI Mavic Mini,Cheerson Leopard 2,DJI Mavic Pro long,nan,DJI Mavic Pro short,Hubsan,Futaba FASST-7CH Var. 1,"AscTec Falcon 8 Downlink, DJI Mavic Mini",DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,"DJI Mavic Mini, MJX R/C Technic",Udi R/C 818A,MJX R/C Technic,TT Robotix Ghost,Udi R/C,"DJI Mini, DJI Phantom 4 Pro/Mavic Pro, DJI Phantom 4/Mavic Pro","DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",Spektrum DSMX downlink,Spektrum DSMX 12CH uplink,MJX X901,"DJI Mavic Pro long, DJI Phantom 4/Mavic Pro,DJI Phantom/Mavic Pro",AscTec Falcon 8 Downlink,VenusName NaN,ISM 2.4 GHz,ISM 5.8 GHz,FreqBand_Null,Unnamed: 0,Unnamed: 0.1_y,time(millisecond),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,datetime(local),altitude(m)
13,119.000000,51.520960,5.864311,43.090667,241.265411,0.000000,9.205236,1.000000,0.000000,0.000000,0.999849,26.071795,0.000000,2020-09-29 12:01:56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,1601380916.000000,738063.600000,51.519137,5.857951,31.000000,1.000000,11000.000000,7.150070,30.949288,781.000000,0.566667,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1364,1364,205394,51.521102,5.864029,170.561029,167.411423,85.564307,269.103192,0,20.614006,1359.278259,16,0,0,275.313822,176.771659,35.248806,3788.517182,-1.118470,-1.789552,0.000000,244.600000,0.400000,4.500000,0,0,1024,1024,1024,1024,0,0,74,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,269.103192,170.561029,6,P-GPS,0.000000,2020-09-29 14:01:56,82.022653
40,173.000000,51.518470,5.856135,39.127909,231.489380,0.000000,7.502706,1.000000,0.000000,0.000000,0.732494,19.290658,0.000000,2020-09-29 12:03:06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,143.000000,1601380986.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.007194,80.446223,354.000000,0.185685,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1825,1822,274811,51.518313,5.856182,169.534126,160.085307,91.863520,268.076289,0,20.649484,725.751336,17,0,0,279.444400,180.902237,35.248806,3788.517182,-0.894776,-1.789552,0.000000,246.800000,-0.100000,3.200000,0,0,1024,1024,1024,1024,0,0,65,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,268.076289,169.534126,6,P-GPS,0.000000,2020-09-29 14:03:06,81.709653
49,184.000000,51.517934,5.854686,49.139199,241.874283,0.000000,8.430314,1.000000,0.000000,0.000000,0.977021,23.093486,0.000000,2020-09-29 12:03:20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,154.000000,1601381000.000000,738063.600000,51.519137,5.857951,31.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1918,1914,288889,51.517770,5.854705,167.664047,161.692919,88.385830,266.206210,0,19.616174,1108.313684,17,0,0,279.444400,180.902237,35.248806,3788.517182,-0.894776,-1.789552,0.000000,246.800000,2.000000,2.400000,0,0,1024,1024,1024,1024,0,0,63,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,266.206210,167.664047,6,P-GPS,0.000000,2020-09-29 14:03:20,81.139653
138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:02:57,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000,41192.500000,41192.500000,1601380977.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.521980,5.868238,95.272619,145.881668,-1.995116,9.588775,-28.536862,0.507559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.011905,0.517857,0.000000,0.470238,0.000000,0.000000,0.000000,0.994048,0.000000,0.000000,137.000000,1601380977.000000,738063.600000,51.519137,5.857951,31.000000,3.000000,0.000000,16.656277,80.761469,261.000000,0.185925,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1766,1766,266377,51.518675,5.857173,166.827433,153.474414,95.767720,265.369596,0,19.848324,475.853034,17,0,0,279.444400,180.902237,35.248806,3788.517182,-1.118470,-1.789552,0.000000,242.400000,1.300000,2.900000,0,0,1024,1024,1024,1024,0,0,67,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,265.369596,166.827433,6,P-GPS,0.000000,2020-09-29 14:02:57,80.884653
129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:01:44,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,28289.500000,28289.500000,1601380904.000000,0.000000,4435.516304,-0.177578,8.962945,0.053729,-0.995732,0.000000,51.522049,5.868239,83.727541,147.413158,-3.271104,8.432491,-29.371785,0.497727,0.280008,0.031905,0.163043,-0.845748,0.000000,0.021342,0.012805,0.543478,0.994565,0.000000,0.005435,0.027174,0.494565,0.000000,0.472826,0.005435,0.000000,0.000000,0.994565,0.000000,0.000000,92.000000,1601380904.000000,738063.600000,51.519137,5.857951,31.000000,3.000000,0.000000,15.192086,80.982313,309.000000,0.300000,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1284,1284,193330,51.521584,5.865394,168.392394,151.463259,99.343835,266.934557,0,19.878053,1713.313703,16,0,0,275.313822,176.771659,35.248806,3788.517182,-0.894776,-1.789552,0.000000,244.000000,0.500000,3.700000,0,0,1024,1024,1024,1024,0,0,76,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,266.934557,168.392394,6,P-GPS,0.000000,2020-09-29 14:01:44,81.361653
121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:01:06,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,23.000000,20378.500000,20378.500000,1601380866.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.522128,5.868431,82.780046,137.293419,-3.845101,11.122726,-29.204259,0.547013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.004444,0.486667,0.013333,0.495556,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,67.000000,1601380866.000000,738063.600000,51.519137,5.857951,31.000000,2.000000,1.000000,13.599784,81.271816,371.000000,0.366667,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1028,1027,155253,51.523123,5.869347,163.248037,154.849086,90.813651,261.790200,0,19.431135,2764.924629,16,0,0,275.313822,176.771659,35.248806,3788.517182,-1.118470,-1.565858,0.000000,238.800000,4.900000,4.000000,0,0,1024,1024,1024,1024,0,0,81,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,261.790200,163.248037,6,P-GPS,0.000000,2020-09-29 14:01:06,79.793653
59,194.000000,51.517464,5.853218,59.060707,242.062866,0.000000,8.995836,0.000000,1.000000,0.000000,0.997531,22.913460,0.000000,2020-09-29 12:03:33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,159.000000,1601381013.000000,738063.600000,51.519137,5.857951,31.000000,3.000000,0.000000,12.407626,-1.914867,426.000000,0.000000,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2005,2005,302376,51.517257,5.853226,167.116147,156.158141,93.372706,265.658310,0,21.125639,1488.428525,17,0,0,279.444400,180.902237,35.248806,3788.517182,-1.118470,-1.789552,0.000000,246.700000,1.400000,1.900000,0,0,1024,1024,1024,1024,0,0,63,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,265.658310,167.116147,6,P-GPS,0.000000,2020-09-29 14:03:33,80.972653
136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:02:48,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,47.000000,39598.000000,39598.000000,1601380968.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.522023,5.868238,95.443328,135.498291,-5.735463,9.384587,-29.096663,0.484165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.011834,0.532544,0.000000,0.449704,0.005917,0.000000,0.000000,0.994083,0.000000,0.000000,133.000000,1601380968.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.725478,23.524423,461.000000,0.167257,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1704,1704,257362,51.519034,5.858137,166.473102,155.449480,93.438323,265.015265,0,19.794279,252.492790,17,0,0,279.444400,180.902237,35.248806,3788.517182,-0.894776,-1.789552,0.000000,244.800000,-0.300000,2.800000,0,0,1024,1024,1024,1024,0,0,68,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,265.015265,166.473102,6,P-GPS,0.000000,2020-09-29 14:02:48,80.776653
188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:08:33,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,97208.000000,97208.000000,1601381313.000000,0.000000,47530.403315,0.449978,233.276693,3.887834,-13.285450,0.000000,51.521980,5.868427,67.233843,150.448076,1.807168,12.933263,-26.883292,0.469960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.093923,0.486188,0.005525,0.403315,0.000000,0.005525,0.005525,0.994475,0.000000,0.000000,309.000000,1601381313.000000,738063.600000,51.519137,5.857951,31.000000,1.000000,0.000000,11.018733,39.748646,500.000000,0.198508,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.000000,1601381313.000000,0.000000,0.000000,FHSS,194.000000,2440000000.000000,1601389950834054.000000,1601391814780565.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,4049,4053,601834,51.520820,5.859915,21.305775,7.559055,96.161420,119.847938,0,25.269145,524.271670,15,0,0,279.444400,180.902237,46.547142,4866.765248,0.000000,-2.460634,0.447388,276.900000,-3.300000,-19.300000,0,0,1024,1024,1024,1024,0,0,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,119.847938,21.305775,6,P-GPS,0.000000,2020-09-29 14:08:33,36.529651
66,397.000000,51.520873,5.861399,23.610129,325.925995,0.000000,15.195399,0.000000,1.000000,0.000000,0.905333,17.308748,0.000000,2020-09-29 12:07:56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,293.000000,1601381276.000000,738063.600000,51.519137,5.857951,31.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3777,3784,565374,51.520870,5.861025,60.036091,48.750002,93.700790,158.578254,0,31.574632,719.058422,15,0,0,279.444400,180.902237,41.996535,4866.765248,-1.789552,-2.684328,-0.447388,246.100000,22.000000,-6.600000,0,0,1024,1024,1024,1024,0,0,35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,158.578254,60.036091,6,P-GPS,0.000000,2020-09-29 14:07:56,48.334652
149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:04:00,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,52303.000000,52303.000000,1601381040.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.521989,5.868381,94.899314,136.674142,-4.318734,9.648721,-29.458887,0.503713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.009950,0.532338,0.004975,0.447761,0.000000,0.000000,0.004975,1.000000,0.000000,0.000000,171.000000,1601381040.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.764074,25.212050,728.000000,0.187413,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2190,2190,329354,51.516153,5.850179,172.801843,162.860898,92.355646,271.344006,0,20.905860,2285.685769,17,0,0,279.444400,180.902237,35.248806,3788.517182,-1.118470,-1.789552,0.000000,247.000000,-3.200000,4.300000,0,0,1024,1024,1024,1024,0,0,59,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,271.344006,172.801843,6,P-GPS,0.000000,2020-09-29 14:04:00,82.705653
