,total in seconds,datetime(utc),Diana_time,DianaSensorPosition_latitude_deg,DianaSensorPosition_longitude_deg,DianaSensorPosition_altitude_m,DianaTargets_band,DianaTarget_ID,DianaTargetsTargetSignal_snr_dB,DianaTargetsTargetSignal_bearing_deg,DianaTargetsTargetSignal_range_m,DianaTargetsTargetClassification_score,channels,DianaTarget_Aircraft,DianaTarget_Controller,DianaTarget_None,DianaClasssification_Unknown,DianaClasssification_DJI-MAVIC-PRO-PLATINUM,DianaClasssification_Wifi-Bluetooth,DianaClasssification_DJI-MAVIC-2-PRO,DianaClasssification_DJI-Phantom-4F,DianaClasssification_Parrot-ANAFI,DianaClasssification_DJI-Phantom-4E,DianaClasssification_SPEKTRUM-DX5e,DianaClasssification_SYMA-X8HW,DianaClasssification_DJI-MAVIC-AIR,DianaClasssification_None,DianaClasssification_VISUO-Zen
274,1601381232,2020-09-29 12:07:12,0.0,0.0,0.0,0.0,0.0,0.0,10.961127,26.428742,504.0,0.2270489999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
275,1601381234,2020-09-29 12:07:14,738063.6,51.519137,5.857951,31.0,2.0,11001.0,19.296457,65.17183399999999,193.0,0.633333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
276,1601381238,2020-09-29 12:07:18,0.0,0.0,0.0,0.0,0.0,0.0,13.853556,80.50793,361.0,0.231827,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
277,1601381238,2020-09-29 12:07:18,0.0,0.0,0.0,0.0,0.0,0.0,13.326399,80.50793,383.0,0.19193,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
278,1601381238,2020-09-29 12:07:18,738063.6,51.519137,5.857951,31.0,3.0,1.0,14.684470999999998,80.50793,328.0,0.241113,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
279,1601381241,2020-09-29 12:07:21,738063.6,51.519137,5.857951,31.0,1.0,1.0,18.676821,16.730711,207.0,0.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
280,1601381241,2020-09-29 12:07:21,0.0,0.0,0.0,0.0,0.0,0.0,8.686653999999999,16.730711,654.0,0.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
281,1601381243,2020-09-29 12:07:23,738063.6,51.519137,5.857951,31.0,2.0,11001.0,15.590595,37.536769,295.0,0.633333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
282,1601381246,2020-09-29 12:07:26,738063.6,51.519137,5.857951,31.0,3.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,1601381249,2020-09-29 12:07:29,738063.6,51.519137,5.857951,31.0,1.0,0.0,12.14133,11.987253,440.0,0.366667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
284,1601381252,2020-09-29 12:07:32,738063.6,51.519137,5.857951,31.0,2.0,11001.0,20.473578,-5.727282,168.0,0.666667,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
285,1601381255,2020-09-29 12:07:35,738063.6,51.519137,5.857951,31.0,3.0,1.0,13.654069,39.198419,369.0,0.2771369999999999,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
286,1601381258,2020-09-29 12:07:38,738063.6,51.519137,5.857951,31.0,1.0,0.0,20.606397,112.729695,166.0,0.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
287,1601381261,2020-09-29 12:07:41,738063.6,51.519137,5.857951,31.0,2.0,1.0,19.472209,41.157195,189.0,0.4333329999999999,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288,1601381265,2020-09-29 12:07:45,0.0,0.0,0.0,0.0,0.0,20000.0,12.97674,28.51639500000001,399.0,0.533333,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
289,1601381265,2020-09-29 12:07:45,738063.6,51.519137,5.857951,31.0,3.0,0.0,8.187383,28.51639500000001,693.0,0.366667,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
290,1601381268,2020-09-29 12:07:48,738063.6,51.519137,5.857951,31.0,1.0,0.0,12.515537,12.666719,421.0,0.2189760000000001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
291,1601381268,2020-09-29 12:07:48,0.0,0.0,0.0,0.0,0.0,0.0,12.465384,12.666719,423.0,0.4333329999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
292,1601381273,2020-09-29 12:07:53,738063.6,51.519137,5.857951,31.0,3.0,0.0,10.314591,4.103752,542.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
293,1601381276,2020-09-29 12:07:56,738063.6,51.519137,5.857951,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,1601381286,2020-09-29 12:08:06,738063.6,51.519137,5.857951,31.0,1.0,0.0,16.885527,17.644838,254.0,0.208805,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
295,1601381286,2020-09-29 12:08:06,0.0,0.0,0.0,0.0,0.0,0.0,7.430833,17.644838,756.0,0.187872,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
296,1601381288,2020-09-29 12:08:08,738063.6,51.519137,5.857951,31.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,1601381291,2020-09-29 12:08:11,738063.6,51.519137,5.857951,31.0,3.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,1601381295,2020-09-29 12:08:15,0.0,0.0,0.0,0.0,0.0,0.0,8.11229,16.366482,699.0,0.196788,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
299,1601381295,2020-09-29 12:08:15,738063.6,51.519137,5.857951,31.0,1.0,0.0,20.786531,16.366482,162.0,0.1753839999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
300,1601381298,2020-09-29 12:08:18,738063.6,51.519137,5.857951,31.0,2.0,1.0,13.263472,82.971644,386.0,0.2333329999999999,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
301,1601381298,2020-09-29 12:08:18,0.0,0.0,0.0,0.0,0.0,1.0,9.937304,82.971644,567.0,0.3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
302,1601381298,2020-09-29 12:08:18,0.0,0.0,0.0,0.0,0.0,0.0,8.281699,82.971644,686.0,0.3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
303,1601381300,2020-09-29 12:08:20,738063.6,51.519137,5.857951,31.0,3.0,1.0,15.288009,80.498852,306.0,0.3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
304,1601381303,2020-09-29 12:08:23,738063.6,51.519137,5.857951,31.0,1.0,0.0,12.568724,144.085911,418.0,0.2166239999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
305,1601381307,2020-09-29 12:08:27,738063.6,51.519137,5.857951,31.0,2.0,11001.0,10.720161,51.327373,518.0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
306,1601381307,2020-09-29 12:08:27,0.0,0.0,0.0,0.0,0.0,1.0,8.986393,51.327373,632.0,0.3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
307,1601381310,2020-09-29 12:08:30,0.0,0.0,0.0,0.0,0.0,0.0,9.974153,80.880046,564.0,0.4333329999999999,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
308,1601381310,2020-09-29 12:08:30,738063.6,51.519137,5.857951,31.0,3.0,0.0,15.559501,80.880046,296.0,0.214775,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
309,1601381313,2020-09-29 12:08:33,738063.6,51.519137,5.857951,31.0,1.0,0.0,11.018733,39.748646,500.0,0.198508,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
310,1601381313,2020-09-29 12:08:33,0.0,0.0,0.0,0.0,0.0,0.0,9.633697,39.748646,587.0,0.266667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
311,1601381316,2020-09-29 12:08:36,738063.6,51.519137,5.857951,31.0,2.0,1.0,17.210722,34.429396999999994,245.0,0.4333329999999999,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
312,1601381316,2020-09-29 12:08:36,0.0,0.0,0.0,0.0,0.0,0.0,7.913322999999999,34.429396999999994,715.0,0.198629,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
313,1601381319,2020-09-29 12:08:39,738063.6,51.519137,5.857951,31.0,3.0,0.0,13.977432,80.845285,356.0,0.2074300000000001,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
314,1601381319,2020-09-29 12:08:39,0.0,0.0,0.0,0.0,0.0,0.0,21.991274,80.845285,141.0,0.266667,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
315,1601381324,2020-09-29 12:08:44,738063.6,51.519137,5.857951,31.0,2.0,11001.0,17.457704999999994,24.797257,238.0,0.866667,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
