,Unnamed: 0,time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,datetime(local),altitude(m)
1712,1712,258588,2020-09-29 12:02:50,51.518993478499006,5.85802667328394,167.12270876,155.60696036,93.9304492,265.66487169025004,0,18.8681191426,275.000664968,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,-0.223694,243.3,1.8,2.2,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,265.66487169025004,167.12270876,6,P-GPS,,2020-09-29 14:02:50,80.97465289118821
1713,1713,258668,2020-09-29 12:02:50,51.518993478499006,5.85802667328394,167.12270876,155.60696036,93.9304492,265.66487169025004,0,18.8681191426,275.000664968,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,-0.223694,243.3,1.8,2.2,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,265.66487169025004,167.12270876,6,P-GPS,,2020-09-29 14:02:50,80.97465289118821
1714,1714,258729,2020-09-29 12:02:50,51.518954018755394,5.85792006286844,167.12270876,155.14764276,94.3897668,265.66487169025004,0,18.8681191426,298.011164392,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,-0.223694,243.3,1.8,2.2,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,265.66487169025004,167.12270876,6,P-GPS,,2020-09-29 14:02:50,80.97465289118821
1715,1715,258933,2020-09-29 12:02:50,51.518954018755394,5.85792006286844,168.10039908,156.12533308,94.3897668,266.64256201025,0,19.0374107618,298.011164392,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,-0.223694,244.3,0.1,3.2,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,266.64256201025,168.10039908,6,P-GPS,,2020-09-29 14:02:50,81.27265290072421
1716,1716,259133,2020-09-29 12:02:50,51.518954018755394,5.85792006286844,168.13976916,156.16470316,94.3897668,266.68193209025003,0,19.0981436828,298.011164392,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,-0.223694,245.0,0.7,1.8,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,266.68193209025003,168.13976916,6,P-GPS,,2020-09-29 14:02:50,81.28465290110822
1717,1717,259333,2020-09-29 12:02:50,51.518954018755394,5.85792006286844,168.36942796,156.39436196,94.3897668,266.91159089025,0,18.978870042,298.011164392,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.0,246.0,-0.4,0.2,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,266.91159089025,168.36942796,6,P-GPS,,2020-09-29 14:02:50,81.35465290334821
1718,1725,260334,2020-09-29 12:02:51,51.5189151578287,5.85781593985872,169.13058284,156.69619924,94.8490844,267.67274577025,0,19.231756109000003,321.38124388,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.0,244.0,-1.6,3.0,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,267.67274577025,169.13058284,6,P-GPS,,2020-09-29 14:02:51,81.5866529107722
1719,1724,260134,2020-09-29 12:02:51,51.5189151578287,5.85781593985872,168.92717076,156.49278716,94.8490844,267.46933369025004,0,19.2180660362,321.38124388,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.0,244.0,-1.9,2.6,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,267.46933369025004,168.92717076,6,P-GPS,,2020-09-29 14:02:51,81.52465290878821
1720,1723,260065,2020-09-29 12:02:51,51.5189151578287,5.85781593985872,168.70735448,156.27297088,94.8490844,267.24951741025,0,19.085907621,321.38124388,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.0,244.6,-2.2,4.5,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,267.24951741025,168.70735448,6,P-GPS,,2020-09-29 14:02:51,81.45765290664421
1721,1722,259934,2020-09-29 12:02:51,51.5189151578287,5.85781593985872,168.70735448,156.27297088,94.8490844,267.24951741025,0,19.085907621,321.38124388,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.0,244.6,-2.2,4.5,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,267.24951741025,168.70735448,6,P-GPS,,2020-09-29 14:02:51,81.45765290664421
1722,1721,259734,2020-09-29 12:02:51,51.5189151578287,5.85781593985872,168.85499228,156.42060868,94.8490844,267.39715521025,0,18.7332987688,321.38124388,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.0,246.7,-1.5,1.7,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,267.39715521025,168.85499228,6,P-GPS,,2020-09-29 14:02:51,81.5026529080842
1723,1719,259541,2020-09-29 12:02:51,51.518954018755394,5.85792006286844,168.85499228,156.87992628,94.3897668,267.39715521025,0,18.7332987688,298.011164392,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.0,246.7,-1.5,1.7,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,267.39715521025,168.85499228,6,P-GPS,,2020-09-29 14:02:51,81.5026529080842
1724,1718,259502,2020-09-29 12:02:51,51.518954018755394,5.85792006286844,168.36942796,156.39436196,94.3897668,266.91159089025,0,18.978870042,298.011164392,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.0,246.0,-0.4,0.2,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,266.91159089025,168.36942796,6,P-GPS,,2020-09-29 14:02:51,81.35465290334821
1725,1720,259733,2020-09-29 12:02:51,51.5189151578287,5.85781593985872,168.85499228,156.42060868,94.8490844,267.39715521025,0,18.7332987688,321.38124388,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.0,246.7,-1.5,1.7,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,267.39715521025,168.85499228,6,P-GPS,,2020-09-29 14:02:51,81.5026529080842
1726,1726,260536,2020-09-29 12:02:52,51.5189151578287,5.85781593985872,169.26181644,156.82743284,94.8490844,267.80397937025003,0,19.7418007984,321.38124388,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,244.1,-1.9,3.6,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,267.80397937025003,169.26181644,6,P-GPS,,2020-09-29 14:02:52,81.62665291205221
1727,1727,260569,2020-09-29 12:02:52,51.5189151578287,5.85781593985872,169.26181644,156.82743284,94.8490844,267.80397937025003,0,19.7418007984,321.38124388,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,244.1,-1.9,3.6,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,267.80397937025003,169.26181644,6,P-GPS,,2020-09-29 14:02:52,81.62665291205221
1728,1728,260735,2020-09-29 12:02:52,51.518874366115895,5.85770701056221,169.26181644,155.74475564,95.9317616,267.80397937025003,0,19.7418007984,346.53216332,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,244.1,-1.9,3.6,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,267.80397937025003,169.26181644,6,P-GPS,,2020-09-29 14:02:52,81.62665291205221
1729,1729,260736,2020-09-29 12:02:52,51.518874366115895,5.85770701056221,169.26181644,155.74475564,95.9317616,267.80397937025003,0,19.7418007984,346.53216332,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,244.1,-1.9,3.6,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,267.80397937025003,169.26181644,6,P-GPS,,2020-09-29 14:02:52,81.62665291205221
1730,1730,260936,2020-09-29 12:02:52,51.518874366115895,5.85770701056221,169.41929676,155.90223596,95.9317616,267.96145969025,0,19.960998549,346.53216332,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,246.8,2.4,4.1,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,267.96145969025,169.41929676,6,P-GPS,,2020-09-29 14:02:52,81.67465291358822
1731,1731,261136,2020-09-29 12:02:52,51.518874366115895,5.85770701056221,169.9147036,156.3976428,95.9317616,268.45686653025,0,19.718402406,346.53216332,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,-0.223694,245.8,1.9,2.6,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,268.45686653025,169.9147036,6,P-GPS,,2020-09-29 14:02:52,81.8256529184202
1732,1732,261342,2020-09-29 12:02:52,51.518874366115895,5.85770701056221,169.74081908,156.22375828,95.9317616,268.28298201025,0,19.5699590676,346.53216332,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.789552,0.0,244.9,0.1,1.7,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,268.28298201025,169.74081908,6,P-GPS,,2020-09-29 14:02:52,81.77265291672421
1733,1738,262352,2020-09-29 12:02:53,51.5188341866012,5.85759846724303,169.97703956,155.54134356,96.8503968,268.51920249025,0,19.4649347346,371.98820088,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.789552,0.0,244.0,-0.5,3.9,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,268.51920249025,169.97703956,6,P-GPS,,2020-09-29 14:02:53,81.8446529190282
1734,1736,261949,2020-09-29 12:02:53,51.5188341866012,5.85759846724303,169.92126528,155.48556928,96.8503968,268.46342821025,0,19.3699318928,371.98820088,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.0,243.7,-1.3,3.0,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,268.46342821025,169.92126528,6,P-GPS,,2020-09-29 14:02:53,81.8276529184842
1735,1737,262148,2020-09-29 12:02:53,51.5188341866012,5.85759846724303,170.16732828,155.73163228,96.8503968,268.70949121025,0,19.4284502432,371.98820088,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.0,244.1,-2.2,3.8,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,268.70949121025,170.16732828,6,P-GPS,,2020-09-29 14:02:53,81.90265292088421
1736,1734,261638,2020-09-29 12:02:53,51.518874366115895,5.85770701056221,169.85564848,156.33858768,95.9317616,268.39781141025003,0,19.2403459586,346.53216332,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.0,244.4,-2.7,1.3,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,268.39781141025003,169.85564848,6,P-GPS,,2020-09-29 14:02:53,81.80765291784421
1737,1735,261750,2020-09-29 12:02:53,51.5188341866012,5.85759846724303,169.85564848,155.41995248,96.8503968,268.39781141025003,0,19.2403459586,371.98820088,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.0,244.4,-2.7,1.3,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,268.39781141025003,169.85564848,6,P-GPS,,2020-09-29 14:02:53,81.80765291784421
1738,1733,261542,2020-09-29 12:02:53,51.518874366115895,5.85770701056221,169.85564848,156.33858768,95.9317616,268.39781141025003,0,19.2403459586,346.53216332,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.0,244.4,-2.7,1.3,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,268.39781141025003,169.85564848,6,P-GPS,,2020-09-29 14:02:53,81.80765291784421
1739,1739,262551,2020-09-29 12:02:54,51.5188341866012,5.85759846724303,170.23294508,155.79724908,96.8503968,268.77510801025,0,19.5281953978,371.98820088,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.789552,0.0,242.3,0.3,4.3,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,268.77510801025,170.23294508,6,P-GPS,,2020-09-29 14:02:54,81.9226529215242
1740,1740,262714,2020-09-29 12:02:54,51.5188341866012,5.85759846724303,170.23294508,155.79724908,96.8503968,268.77510801025,0,19.5281953978,371.98820088,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.789552,0.0,242.3,0.3,4.3,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,268.77510801025,170.23294508,6,P-GPS,,2020-09-29 14:02:54,81.9226529215242
1741,1741,262752,2020-09-29 12:02:54,51.5187946646947,5.85749128535285,170.23294508,155.33793148,97.3097144,268.77510801025,0,19.5281953978,397.50985524,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.789552,0.0,242.3,0.3,4.3,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,268.77510801025,170.23294508,6,P-GPS,,2020-09-29 14:02:54,81.9226529215242
1742,1742,262959,2020-09-29 12:02:54,51.5187946646947,5.85749128535285,170.56430992,155.66929632,97.3097144,269.10647285025004,0,19.430172687,397.50985524,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.789552,0.0,241.5,0.0,1.1,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,269.10647285025004,170.56430992,6,P-GPS,,2020-09-29 14:02:54,82.02365292475622
1743,1743,263156,2020-09-29 12:02:54,51.5187946646947,5.85749128535285,170.19029416,155.29528056,97.3097144,268.73245709025,0,18.9423408118,397.50985524,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.0,242.2,0.9,0.4,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,268.73245709025,170.19029416,6,P-GPS,,2020-09-29 14:02:54,81.9096529211082
1744,1744,263357,2020-09-29 12:02:54,51.5187946646947,5.85749128535285,170.10827316,155.21325956,97.3097144,268.65043609025,0,18.8399784374,397.50985524,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.0,241.8,0.3,3.2,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,268.65043609025,170.10827316,6,P-GPS,,2020-09-29 14:02:54,81.88465292030821
1745,1751,264367,2020-09-29 12:02:55,51.5187563090518,5.857384994323981,169.37008416,154.93438816,96.8503968,267.91224709025,0,19.3045237672,422.91996104,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.565858,0.223694,244.4,-0.8,3.3,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,267.91224709025,169.37008416,6,P-GPS,,2020-09-29 14:02:55,81.6596529131082
1746,1750,264168,2020-09-29 12:02:55,51.5187563090518,5.857384994323981,169.81955924,155.38386324,96.8503968,268.36172217025,0,18.9543979184,422.91996104,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.223694,243.0,-1.2,2.5,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,268.36172217025,169.81955924,6,P-GPS,,2020-09-29 14:02:55,81.79665291749221
1747,1749,263963,2020-09-29 12:02:55,51.5187563090518,5.857384994323981,170.21326004,155.77756404,96.8503968,268.75542297025004,0,18.4409754496,422.91996104,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.223694,240.2,-1.1,1.4,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,268.75542297025004,170.21326004,6,P-GPS,,2020-09-29 14:02:55,81.91665292133221
1748,1745,263562,2020-09-29 12:02:55,51.5187946646947,5.85749128535285,170.42651464,155.53150104,97.3097144,268.96867757025,0,18.557206852,397.50985524,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.0,240.5,1.3,1.9,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,268.96867757025,170.42651464,6,P-GPS,,2020-09-29 14:02:55,81.98165292341221
1749,1747,263764,2020-09-29 12:02:55,51.5187563090518,5.857384994323981,170.43635716,156.00066116,96.8503968,268.97852009025,0,18.4409754496,422.91996104,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.223694,239.4,-1.3,0.2,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,268.97852009025,170.43635716,6,P-GPS,,2020-09-29 14:02:55,81.98465292350821
1750,1746,263762,2020-09-29 12:02:55,51.5187563090518,5.857384994323981,170.42651464,155.99081864,96.8503968,268.96867757025,0,18.557206852,422.91996104,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.0,240.5,1.3,1.9,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,268.96867757025,170.42651464,6,P-GPS,,2020-09-29 14:02:55,81.98165292341221
1751,1748,263779,2020-09-29 12:02:55,51.5187563090518,5.857384994323981,170.43635716,156.00066116,96.8503968,268.97852009025,0,18.4409754496,422.91996104,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.223694,239.4,-1.3,0.2,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,268.97852009025,170.43635716,6,P-GPS,,2020-09-29 14:02:55,81.98465292350821
1752,1757,264971,2020-09-29 12:02:56,51.51871658800489,5.8572809458174,168.29724948,154.32087108,96.3910792,266.83941241025,0,19.525354484,448.70736344,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.565858,0.0,243.7,1.6,2.5,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,266.83941241025,168.29724948,6,P-GPS,,2020-09-29 14:02:56,81.33265290264421
1753,1759,265375,2020-09-29 12:02:56,51.51871658800489,5.8572809458174,167.85105524,153.87467684,96.3910792,266.39321817025,0,19.7438364138,448.70736344,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.565858,0.0,243.6,2.9,4.1,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,266.39321817025,167.85105524,6,P-GPS,,2020-09-29 14:02:56,81.1966528982922
1754,1758,265171,2020-09-29 12:02:56,51.51871658800489,5.8572809458174,167.92323372,153.94685532,96.3910792,266.46539665025,0,19.672433289,448.70736344,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.565858,0.0,243.6,2.9,3.5,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,266.46539665025,167.92323372,6,P-GPS,,2020-09-29 14:02:56,81.2186528989962
1755,1756,264849,2020-09-29 12:02:56,51.51871658800489,5.8572809458174,168.39239384,154.41601544,96.3910792,266.93455677025,0,19.4224999828,448.70736344,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.565858,0.223694,243.8,0.9,2.4,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,266.93455677025,168.39239384,6,P-GPS,,2020-09-29 14:02:56,81.3616529035722
1756,1752,264567,2020-09-29 12:02:56,51.5187563090518,5.857384994323981,169.10761696,154.67192096,96.8503968,267.64977989025,0,19.0366278328,422.91996104,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.223694,244.1,-0.2,2.3,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,267.64977989025,169.10761696,6,P-GPS,,2020-09-29 14:02:56,81.5796529105482
1757,1754,264772,2020-09-29 12:02:56,51.51871658800489,5.8572809458174,169.10761696,155.13123856,96.3910792,267.64977989025,0,19.0366278328,448.70736344,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.223694,244.1,-0.2,2.3,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,267.64977989025,169.10761696,6,P-GPS,,2020-09-29 14:02:56,81.5796529105482
1758,1753,264771,2020-09-29 12:02:56,51.51871658800489,5.8572809458174,169.10761696,155.13123856,96.3910792,267.64977989025,0,19.0366278328,448.70736344,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.223694,244.1,-0.2,2.3,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,267.64977989025,169.10761696,6,P-GPS,,2020-09-29 14:02:56,81.5796529105482
1759,1755,264773,2020-09-29 12:02:56,51.51871658800489,5.8572809458174,168.39239384,154.41601544,96.3910792,266.93455677025,0,19.4224999828,448.70736344,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.565858,0.223694,243.8,0.9,2.4,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,266.93455677025,168.39239384,6,P-GPS,,2020-09-29 14:02:56,81.3616529035722
1760,1760,265575,2020-09-29 12:02:57,51.51871658800489,5.8572809458174,167.77887676,153.80249836,96.3910792,266.32103969025,0,19.7696954402,448.70736344,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.8,3.0,4.2,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,266.32103969025,167.77887676,6,P-GPS,,2020-09-29 14:02:57,81.1746528975882
1761,1761,265775,2020-09-29 12:02:57,51.5186748734449,5.85717286864331,167.77887676,154.42585796,95.7677196,266.32103969025,0,19.7696954402,475.8530336,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.8,3.0,4.2,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,266.32103969025,167.77887676,6,P-GPS,,2020-09-29 14:02:57,81.1746528975882
1762,1762,265776,2020-09-29 12:02:57,51.5186748734449,5.85717286864331,167.77887676,154.42585796,95.7677196,266.32103969025,0,19.7696954402,475.8530336,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.8,3.0,4.2,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,266.32103969025,167.77887676,6,P-GPS,,2020-09-29 14:02:57,81.1746528975882
1763,1763,265924,2020-09-29 12:02:57,51.5186748734449,5.85717286864331,167.68045156,154.32743276,95.7677196,266.22261449025,0,19.8547215296,475.8530336,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,244.2,2.6,4.4,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,266.22261449025,167.68045156,6,P-GPS,,2020-09-29 14:02:57,81.1446528966282
1764,1764,265981,2020-09-29 12:02:57,51.5186748734449,5.85717286864331,167.44423108,154.09121228,95.7677196,265.98639401025,0,19.7908345232,475.8530336,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.5,2.1,4.2,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,265.98639401025,167.44423108,6,P-GPS,,2020-09-29 14:02:57,81.07265289432421
1765,1765,266176,2020-09-29 12:02:57,51.5186748734449,5.85717286864331,167.12270876,153.76968996,95.7677196,265.66487169025004,0,19.775332529,475.8530336,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,242.8,2.5,3.0,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,265.66487169025004,167.12270876,6,P-GPS,,2020-09-29 14:02:57,80.97465289118821
1766,1766,266377,2020-09-29 12:02:57,51.5186748734449,5.85717286864331,166.82743316,153.47441436,95.7677196,265.36959609025,0,19.8483238812,475.8530336,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,242.4,1.3,2.9,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,265.36959609025,166.82743316,6,P-GPS,,2020-09-29 14:02:57,80.88465288830821
1767,1771,267178,2020-09-29 12:02:58,51.518634055803005,5.85706386313686,166.88648828,154.02559548,95.2755936,265.42865121025,0,19.6757439602,503.07416308,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.565858,0.0,241.7,2.6,4.5,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,265.42865121025,166.88648828,6,P-GPS,,2020-09-29 14:02:58,80.9026528888842
1768,1772,267379,2020-09-29 12:02:58,51.518634055803005,5.85706386313686,166.9783518,154.117459,95.2755936,265.52051473025,0,19.5200305668,503.07416308,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.565858,0.0,240.8,3.0,3.0,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,265.52051473025,166.9783518,6,P-GPS,,2020-09-29 14:02:58,80.9306528897802
1769,1770,266993,2020-09-29 12:02:58,51.518634055803005,5.85706386313686,166.97179012,154.11089732,95.2755936,265.51395305025,0,19.6381633682,503.07416308,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,242.4,1.9,1.8,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,265.51395305025,166.97179012,6,P-GPS,,2020-09-29 14:02:58,80.9286528897162
1770,1767,266577,2020-09-29 12:02:58,51.5186748734449,5.85717286864331,167.18504472,153.83202592,95.7677196,265.72720765025,0,19.7372821796,475.8530336,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,242.4,0.9,3.2,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,265.72720765025,167.18504472,6,P-GPS,,2020-09-29 14:02:58,80.99365289179622
1771,1768,266778,2020-09-29 12:02:58,51.518634055803005,5.85706386313686,167.18504472,154.32415192,95.2755936,265.72720765025,0,19.7372821796,503.07416308,17,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,242.4,0.9,3.2,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,265.72720765025,167.18504472,6,P-GPS,,2020-09-29 14:02:58,80.99365289179622
1772,1769,266978,2020-09-29 12:02:58,51.518634055803005,5.85706386313686,166.97179012,154.11089732,95.2755936,265.51395305025,0,19.6381633682,503.07416308,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,242.4,1.9,1.8,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,265.51395305025,166.97179012,6,P-GPS,,2020-09-29 14:02:58,80.9286528897162
1773,1773,267580,2020-09-29 12:02:59,51.518634055803005,5.85706386313686,166.87336492,154.01247212,95.2755936,265.41552785025,0,19.3917420578,503.07416308,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.0,240.3,1.4,1.0,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,265.41552785025,166.87336492,6,P-GPS,,2020-09-29 14:02:59,80.8986528887562
1774,1774,267781,2020-09-29 12:02:59,51.51859323473021,5.856956598030259,166.87336492,154.37336452,94.9147012,265.41552785025,0,19.3917420578,530.21327156,16,0,0,279.44439969025,180.90223676,35.248805744,3788.5171816,-0.894776,-1.565858,0.0,240.3,1.4,1.0,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,265.41552785025,166.87336492,6,P-GPS,,2020-09-29 14:02:59,80.8986528887562
